,model,persona,variant,pid,vda,vda_normalized
2026,mistral,Democrat,accuracy,26.0,0.79,0.030000000000000027
2027,mistral,Democrat,accuracy,27.0,0.78,0.020000000000000018
2028,mistral,Democrat,accuracy,28.0,0.79,0.030000000000000027
2029,mistral,Democrat,accuracy,29.0,0.78,0.020000000000000018
2030,mistral,Democrat,accuracy,30.0,0.75,-0.010000000000000009
2031,mistral,Democrat,accuracy,31.0,0.77,0.010000000000000009
2032,mistral,Democrat,accuracy,32.0,0.73,-0.030000000000000027
2033,mistral,Democrat,accuracy,33.0,0.8,0.040000000000000036
2034,mistral,Democrat,accuracy,34.0,0.76,0.0
2035,mistral,Democrat,accuracy,35.0,0.8,0.040000000000000036
2036,mistral,Democrat,accuracy,36.0,0.79,0.030000000000000027
2037,mistral,Democrat,accuracy,37.0,0.77,0.010000000000000009
2038,mistral,Democrat,accuracy,38.0,0.77,0.010000000000000009
2039,mistral,Democrat,accuracy,39.0,0.8099999999999999,0.04999999999999993
2040,mistral,Democrat,accuracy,40.0,0.76,0.0
2041,mistral,Democrat,accuracy,41.0,0.77,0.010000000000000009
2042,mistral,Democrat,accuracy,42.0,0.8,0.040000000000000036
2043,mistral,Democrat,accuracy,43.0,0.8,0.040000000000000036
2044,mistral,Democrat,accuracy,44.0,0.8099999999999999,0.04999999999999993
2045,mistral,Democrat,accuracy,45.0,0.77,0.010000000000000009
2046,mistral,Democrat,accuracy,46.0,0.77,0.010000000000000009
2047,mistral,Democrat,accuracy,47.0,0.8099999999999999,0.04999999999999993
2048,mistral,Democrat,accuracy,48.0,0.8400000000000001,0.08000000000000007
2049,mistral,Democrat,accuracy,49.0,0.79,0.030000000000000027
2050,mistral,Democrat,accuracy,50.0,0.76,0.0
2051,mistral,Democrat,accuracy,51.0,0.78,0.020000000000000018
2052,mistral,Democrat,accuracy,52.0,0.76,0.0
2053,mistral,Democrat,accuracy,53.0,0.79,0.030000000000000027
2054,mistral,Democrat,accuracy,54.0,0.78,0.020000000000000018
2055,mistral,Democrat,accuracy,55.0,0.79,0.030000000000000027
2056,mistral,Democrat,accuracy,56.0,0.75,-0.010000000000000009
2057,mistral,Democrat,accuracy,57.0,0.79,0.030000000000000027
2058,mistral,Democrat,accuracy,58.0,0.77,0.010000000000000009
2059,mistral,Democrat,accuracy,59.0,0.8,0.040000000000000036
2060,mistral,Democrat,accuracy,60.0,0.78,0.020000000000000018
2061,mistral,Democrat,accuracy,61.0,0.77,0.010000000000000009
2062,mistral,Democrat,accuracy,62.0,0.8,0.040000000000000036
2063,mistral,Democrat,accuracy,63.0,0.8099999999999999,0.04999999999999993
2064,mistral,Democrat,accuracy,64.0,0.76,0.0
2065,mistral,Democrat,accuracy,65.0,0.76,0.0
2066,mistral,Democrat,accuracy,66.0,0.8099999999999999,0.04999999999999993
2067,mistral,Democrat,accuracy,67.0,0.77,0.010000000000000009
2068,mistral,Democrat,accuracy,68.0,0.76,0.0
2069,mistral,Democrat,accuracy,69.0,0.8,0.040000000000000036
2070,mistral,Democrat,accuracy,70.0,0.78,0.020000000000000018
2071,mistral,Democrat,accuracy,71.0,0.79,0.030000000000000027
2072,mistral,Democrat,accuracy,72.0,0.8,0.040000000000000036
2073,mistral,Democrat,accuracy,73.0,0.78,0.020000000000000018
2074,mistral,Democrat,accuracy,74.0,0.8099999999999999,0.04999999999999993
2075,mistral,Democrat,accuracy,75.0,0.77,0.010000000000000009
2076,mistral,Democrat,accuracy,76.0,0.77,0.010000000000000009
2077,mistral,Democrat,accuracy,77.0,0.75,-0.010000000000000009
2078,mistral,Democrat,accuracy,78.0,0.79,0.030000000000000027
2079,mistral,Democrat,accuracy,79.0,0.8099999999999999,0.04999999999999993
2080,mistral,Democrat,accuracy,80.0,0.8099999999999999,0.04999999999999993
2081,mistral,Democrat,accuracy,81.0,0.79,0.030000000000000027
2082,mistral,Democrat,accuracy,82.0,0.8099999999999999,0.04999999999999993
2083,mistral,Democrat,accuracy,83.0,0.82,0.05999999999999994
2084,mistral,Democrat,accuracy,84.0,0.8099999999999999,0.04999999999999993
2085,mistral,Democrat,accuracy,85.0,0.8,0.040000000000000036
2086,mistral,Democrat,accuracy,86.0,0.8200000000000001,0.06000000000000005
2087,mistral,Democrat,accuracy,87.0,0.76,0.0
2088,mistral,Democrat,accuracy,88.0,0.78,0.020000000000000018
2089,mistral,Democrat,accuracy,89.0,0.79,0.030000000000000027
2090,mistral,Democrat,accuracy,90.0,0.77,0.010000000000000009
2091,mistral,Democrat,accuracy,91.0,0.82,0.05999999999999994
2092,mistral,Democrat,accuracy,92.0,0.78,0.020000000000000018
2093,mistral,Democrat,accuracy,93.0,0.79,0.030000000000000027
2094,mistral,Democrat,accuracy,94.0,0.85,0.08999999999999997
2095,mistral,Democrat,accuracy,95.0,0.78,0.020000000000000018
2096,mistral,Democrat,accuracy,96.0,0.8,0.040000000000000036
2097,mistral,Democrat,accuracy,97.0,0.79,0.030000000000000027
2098,mistral,Democrat,accuracy,98.0,0.82,0.05999999999999994
2099,mistral,Democrat,accuracy,99.0,0.8,0.040000000000000036
2100,mistral,Republican,accuracy,0.0,0.74,-0.020000000000000018
2101,mistral,Republican,accuracy,1.0,0.73,-0.030000000000000027
2102,mistral,Republican,accuracy,2.0,0.78,0.020000000000000018
2103,mistral,Republican,accuracy,3.0,0.72,-0.040000000000000036
2104,mistral,Republican,accuracy,4.0,0.73,-0.030000000000000027
2105,mistral,Republican,accuracy,5.0,0.75,-0.010000000000000009
2106,mistral,Republican,accuracy,6.0,0.74,-0.020000000000000018
2107,mistral,Republican,accuracy,7.0,0.77,0.010000000000000009
2108,mistral,Republican,accuracy,8.0,0.75,-0.010000000000000009
2109,mistral,Republican,accuracy,9.0,0.73,-0.030000000000000027
2110,mistral,Republican,accuracy,10.0,0.72,-0.040000000000000036
2111,mistral,Republican,accuracy,11.0,0.74,-0.020000000000000018
2112,mistral,Republican,accuracy,12.0,0.74,-0.020000000000000018
2113,mistral,Republican,accuracy,13.0,0.74,-0.020000000000000018
2114,mistral,Republican,accuracy,14.0,0.74,-0.020000000000000018
2115,mistral,Republican,accuracy,15.0,0.74,-0.020000000000000018
2116,mistral,Republican,accuracy,16.0,0.75,-0.010000000000000009
2117,mistral,Republican,accuracy,17.0,0.78,0.020000000000000018
2118,mistral,Republican,accuracy,18.0,0.74,-0.020000000000000018
2119,mistral,Republican,accuracy,19.0,0.75,-0.010000000000000009
2120,mistral,Republican,accuracy,20.0,0.74,-0.020000000000000018
2121,mistral,Republican,accuracy,21.0,0.75,-0.010000000000000009
2122,mistral,Republican,accuracy,22.0,0.74,-0.020000000000000018
2123,mistral,Republican,accuracy,23.0,0.72,-0.040000000000000036
2124,mistral,Republican,accuracy,24.0,0.74,-0.020000000000000018
2125,mistral,Republican,accuracy,25.0,0.71,-0.050000000000000044
2126,mistral,Republican,accuracy,26.0,0.74,-0.020000000000000018
2127,mistral,Republican,accuracy,27.0,0.75,-0.010000000000000009
2128,mistral,Republican,accuracy,28.0,0.75,-0.010000000000000009
2129,mistral,Republican,accuracy,29.0,0.73,-0.030000000000000027
2130,mistral,Republican,accuracy,30.0,0.76,0.0
2131,mistral,Republican,accuracy,31.0,0.75,-0.010000000000000009
2132,mistral,Republican,accuracy,32.0,0.74,-0.020000000000000018
2133,mistral,Republican,accuracy,33.0,0.77,0.010000000000000009
2134,mistral,Republican,accuracy,34.0,0.75,-0.010000000000000009
2135,mistral,Republican,accuracy,35.0,0.74,-0.020000000000000018
2136,mistral,Republican,accuracy,36.0,0.73,-0.030000000000000027
2137,mistral,Republican,accuracy,37.0,0.77,0.010000000000000009
2138,mistral,Republican,accuracy,38.0,0.72,-0.040000000000000036
2139,mistral,Republican,accuracy,39.0,0.73,-0.030000000000000027
2140,mistral,Republican,accuracy,40.0,0.74,-0.020000000000000018
2141,mistral,Republican,accuracy,41.0,0.75,-0.010000000000000009
2142,mistral,Republican,accuracy,42.0,0.74,-0.020000000000000018
2143,mistral,Republican,accuracy,43.0,0.73,-0.030000000000000027
2144,mistral,Republican,accuracy,44.0,0.75,-0.010000000000000009
2145,mistral,Republican,accuracy,45.0,0.74,-0.020000000000000018
2146,mistral,Republican,accuracy,46.0,0.76,0.0
2147,mistral,Republican,accuracy,47.0,0.7,-0.06000000000000005
2148,mistral,Republican,accuracy,48.0,0.75,-0.010000000000000009
2149,mistral,Republican,accuracy,49.0,0.74,-0.020000000000000018
2150,mistral,Republican,accuracy,50.0,0.79,0.030000000000000027
2151,mistral,Republican,accuracy,51.0,0.74,-0.020000000000000018
2152,mistral,Republican,accuracy,52.0,0.75,-0.010000000000000009
2153,mistral,Republican,accuracy,53.0,0.73,-0.030000000000000027
2154,mistral,Republican,accuracy,54.0,0.75,-0.010000000000000009
2155,mistral,Republican,accuracy,55.0,0.73,-0.030000000000000027
2156,mistral,Republican,accuracy,56.0,0.75,-0.010000000000000009
2157,mistral,Republican,accuracy,57.0,0.74,-0.020000000000000018
2158,mistral,Republican,accuracy,58.0,0.73,-0.030000000000000027
2159,mistral,Republican,accuracy,59.0,0.74,-0.020000000000000018
2160,mistral,Republican,accuracy,60.0,0.75,-0.010000000000000009
2161,mistral,Republican,accuracy,61.0,0.76,0.0
2162,mistral,Republican,accuracy,62.0,0.72,-0.040000000000000036
2163,mistral,Republican,accuracy,63.0,0.72,-0.040000000000000036
2164,mistral,Republican,accuracy,64.0,0.73,-0.030000000000000027
2165,mistral,Republican,accuracy,65.0,0.72,-0.040000000000000036
2166,mistral,Republican,accuracy,66.0,0.73,-0.030000000000000027
2167,mistral,Republican,accuracy,67.0,0.71,-0.050000000000000044
2168,mistral,Republican,accuracy,68.0,0.74,-0.020000000000000018
2169,mistral,Republican,accuracy,69.0,0.74,-0.020000000000000018
2170,mistral,Republican,accuracy,70.0,0.75,-0.010000000000000009
2171,mistral,Republican,accuracy,71.0,0.73,-0.030000000000000027
2172,mistral,Republican,accuracy,72.0,0.76,0.0
2173,mistral,Republican,accuracy,73.0,0.75,-0.010000000000000009
2174,mistral,Republican,accuracy,74.0,0.77,0.010000000000000009
2175,mistral,Republican,accuracy,75.0,0.72,-0.040000000000000036
2176,mistral,Republican,accuracy,76.0,0.76,0.0
2177,mistral,Republican,accuracy,77.0,0.75,-0.010000000000000009
2178,mistral,Republican,accuracy,78.0,0.72,-0.040000000000000036
2179,mistral,Republican,accuracy,79.0,0.75,-0.010000000000000009
2180,mistral,Republican,accuracy,80.0,0.75,-0.010000000000000009
2181,mistral,Republican,accuracy,81.0,0.74,-0.020000000000000018
2182,mistral,Republican,accuracy,82.0,0.76,0.0
2183,mistral,Republican,accuracy,83.0,0.77,0.010000000000000009
2184,mistral,Republican,accuracy,84.0,0.77,0.010000000000000009
2185,mistral,Republican,accuracy,85.0,0.73,-0.030000000000000027
2186,mistral,Republican,accuracy,86.0,0.74,-0.020000000000000018
2187,mistral,Republican,accuracy,87.0,0.76,0.0
2188,mistral,Republican,accuracy,88.0,0.75,-0.010000000000000009
2189,mistral,Republican,accuracy,89.0,0.74,-0.020000000000000018
2190,mistral,Republican,accuracy,90.0,0.75,-0.010000000000000009
2191,mistral,Republican,accuracy,91.0,0.72,-0.040000000000000036
2192,mistral,Republican,accuracy,92.0,0.77,0.010000000000000009
2193,mistral,Republican,accuracy,93.0,0.76,0.0
2194,mistral,Republican,accuracy,94.0,0.74,-0.020000000000000018
2195,mistral,Republican,accuracy,95.0,0.77,0.010000000000000009
2196,mistral,Republican,accuracy,96.0,0.75,-0.010000000000000009
2197,mistral,Republican,accuracy,97.0,0.74,-0.020000000000000018
2198,mistral,Republican,accuracy,98.0,0.73,-0.030000000000000027
2199,mistral,Republican,accuracy,99.0,0.75,-0.010000000000000009
2200,wizardlm2,Democrat,accuracy,0.0,0.65,0.05469999999999997
2201,wizardlm2,Democrat,accuracy,1.0,0.63,0.03469999999999995
2202,wizardlm2,Democrat,accuracy,2.0,0.62,0.024699999999999944
2203,wizardlm2,Democrat,accuracy,3.0,0.61,0.014699999999999935
2204,wizardlm2,Democrat,accuracy,4.0,0.65,0.05469999999999997
2205,wizardlm2,Democrat,accuracy,5.0,0.64,0.04469999999999996
2206,wizardlm2,Democrat,accuracy,6.0,0.63,0.03469999999999995
2207,wizardlm2,Democrat,accuracy,7.0,0.6599999999999999,0.06469999999999987
2208,wizardlm2,Democrat,accuracy,8.0,0.63,0.03469999999999995
2209,wizardlm2,Democrat,accuracy,9.0,0.63,0.03469999999999995
2210,wizardlm2,Democrat,accuracy,10.0,0.6,0.0046999999999999265
2211,wizardlm2,Democrat,accuracy,11.0,0.63,0.03469999999999995
2212,wizardlm2,Democrat,accuracy,12.0,0.62,0.024699999999999944
2213,wizardlm2,Democrat,accuracy,13.0,0.63,0.03469999999999995
2214,wizardlm2,Democrat,accuracy,14.0,0.58,-0.015300000000000091
2215,wizardlm2,Democrat,accuracy,15.0,0.5900000000000001,-0.005299999999999971
2216,wizardlm2,Democrat,accuracy,16.0,0.61,0.014699999999999935
2217,wizardlm2,Democrat,accuracy,17.0,0.62,0.024699999999999944
2218,wizardlm2,Democrat,accuracy,18.0,0.6,0.0046999999999999265
2219,wizardlm2,Democrat,accuracy,19.0,0.6100000000000001,0.014700000000000046
2220,wizardlm2,Democrat,accuracy,20.0,0.62,0.024699999999999944
2221,wizardlm2,Democrat,accuracy,21.0,0.6,0.0046999999999999265
2222,wizardlm2,Democrat,accuracy,22.0,0.63,0.03469999999999995
2223,wizardlm2,Democrat,accuracy,23.0,0.62,0.024699999999999944
2224,wizardlm2,Democrat,accuracy,24.0,0.65,0.05469999999999997
2225,wizardlm2,Democrat,accuracy,25.0,0.61,0.014699999999999935
2226,wizardlm2,Democrat,accuracy,26.0,0.61,0.014699999999999935
2227,wizardlm2,Democrat,accuracy,27.0,0.62,0.024699999999999944
2228,wizardlm2,Democrat,accuracy,28.0,0.64,0.04469999999999996
2229,wizardlm2,Democrat,accuracy,29.0,0.63,0.03469999999999995
2230,wizardlm2,Democrat,accuracy,30.0,0.62,0.024699999999999944
2231,wizardlm2,Democrat,accuracy,31.0,0.6100000000000001,0.014700000000000046
2232,wizardlm2,Democrat,accuracy,32.0,0.64,0.04469999999999996
2233,wizardlm2,Democrat,accuracy,33.0,0.63,0.03469999999999995
2234,wizardlm2,Democrat,accuracy,34.0,0.61,0.014699999999999935
2235,wizardlm2,Democrat,accuracy,35.0,0.62,0.024699999999999944
2236,wizardlm2,Democrat,accuracy,36.0,0.64,0.04469999999999996
2237,wizardlm2,Democrat,accuracy,37.0,0.63,0.03469999999999995
2238,wizardlm2,Democrat,accuracy,38.0,0.63,0.03469999999999995
2239,wizardlm2,Democrat,accuracy,39.0,0.6100000000000001,0.014700000000000046
2240,wizardlm2,Democrat,accuracy,40.0,0.61,0.014699999999999935
2241,wizardlm2,Democrat,accuracy,41.0,0.62,0.024699999999999944
2242,wizardlm2,Democrat,accuracy,42.0,0.63,0.03469999999999995
2243,wizardlm2,Democrat,accuracy,43.0,0.62,0.024699999999999944
2244,wizardlm2,Democrat,accuracy,44.0,0.61,0.014699999999999935
2245,wizardlm2,Democrat,accuracy,45.0,0.63,0.03469999999999995
2246,wizardlm2,Democrat,accuracy,46.0,0.64,0.04469999999999996
2247,wizardlm2,Democrat,accuracy,47.0,0.61,0.014699999999999935
2248,wizardlm2,Democrat,accuracy,48.0,0.61,0.014699999999999935
2249,wizardlm2,Democrat,accuracy,49.0,0.62,0.024699999999999944
2250,wizardlm2,Democrat,accuracy,50.0,0.61,0.014699999999999935
2251,wizardlm2,Democrat,accuracy,51.0,0.63,0.03469999999999995
2252,wizardlm2,Democrat,accuracy,52.0,0.63,0.03469999999999995
2253,wizardlm2,Democrat,accuracy,53.0,0.64,0.04469999999999996
2254,wizardlm2,Democrat,accuracy,54.0,0.6100000000000001,0.014700000000000046
2255,wizardlm2,Democrat,accuracy,55.0,0.61,0.014699999999999935
2256,wizardlm2,Democrat,accuracy,56.0,0.63,0.03469999999999995
2257,wizardlm2,Democrat,accuracy,57.0,0.64,0.04469999999999996
2258,wizardlm2,Democrat,accuracy,58.0,0.64,0.04469999999999996
2259,wizardlm2,Democrat,accuracy,59.0,0.63,0.03469999999999995
2260,wizardlm2,Democrat,accuracy,60.0,0.63,0.03469999999999995
2261,wizardlm2,Democrat,accuracy,61.0,0.63,0.03469999999999995
2262,wizardlm2,Democrat,accuracy,62.0,0.6,0.0046999999999999265
2263,wizardlm2,Democrat,accuracy,63.0,0.64,0.04469999999999996
2264,wizardlm2,Democrat,accuracy,64.0,0.6,0.0046999999999999265
2265,wizardlm2,Democrat,accuracy,65.0,0.64,0.04469999999999996
2266,wizardlm2,Democrat,accuracy,66.0,0.62,0.024699999999999944
2267,wizardlm2,Democrat,accuracy,67.0,0.62,0.024699999999999944
2268,wizardlm2,Democrat,accuracy,68.0,0.63,0.03469999999999995
2269,wizardlm2,Democrat,accuracy,69.0,0.65,0.05469999999999997
2270,wizardlm2,Democrat,accuracy,70.0,0.62,0.024699999999999944
2271,wizardlm2,Democrat,accuracy,71.0,0.62,0.024699999999999944
2272,wizardlm2,Democrat,accuracy,72.0,0.63,0.03469999999999995
2273,wizardlm2,Democrat,accuracy,73.0,0.64,0.04469999999999996
2274,wizardlm2,Democrat,accuracy,74.0,0.63,0.03469999999999995
2275,wizardlm2,Democrat,accuracy,75.0,0.63,0.03469999999999995
2276,wizardlm2,Democrat,accuracy,76.0,0.61,0.014699999999999935
2277,wizardlm2,Democrat,accuracy,77.0,0.61,0.014699999999999935
2278,wizardlm2,Democrat,accuracy,78.0,0.62,0.024699999999999944
2279,wizardlm2,Democrat,accuracy,79.0,0.6599999999999999,0.06469999999999987
2280,wizardlm2,Democrat,accuracy,80.0,0.65,0.05469999999999997
2281,wizardlm2,Democrat,accuracy,81.0,0.64,0.04469999999999996
2282,wizardlm2,Democrat,accuracy,82.0,0.62,0.024699999999999944
2283,wizardlm2,Democrat,accuracy,83.0,0.63,0.03469999999999995
2284,wizardlm2,Democrat,accuracy,84.0,0.62,0.024699999999999944
2285,wizardlm2,Democrat,accuracy,85.0,0.65,0.05469999999999997
2286,wizardlm2,Democrat,accuracy,86.0,0.61,0.014699999999999935
2287,wizardlm2,Democrat,accuracy,87.0,0.61,0.014699999999999935
2288,wizardlm2,Democrat,accuracy,88.0,0.62,0.024699999999999944
2289,wizardlm2,Democrat,accuracy,89.0,0.63,0.03469999999999995
2290,wizardlm2,Democrat,accuracy,90.0,0.65,0.05469999999999997
2291,wizardlm2,Democrat,accuracy,91.0,0.5900000000000001,-0.005299999999999971
2292,wizardlm2,Democrat,accuracy,92.0,0.64,0.04469999999999996
2293,wizardlm2,Democrat,accuracy,93.0,0.61,0.014699999999999935
2294,wizardlm2,Democrat,accuracy,94.0,0.6,0.0046999999999999265
2295,wizardlm2,Democrat,accuracy,95.0,0.6599999999999999,0.06469999999999987
2296,wizardlm2,Democrat,accuracy,96.0,0.62,0.024699999999999944
2297,wizardlm2,Democrat,accuracy,97.0,0.61,0.014699999999999935
2298,wizardlm2,Democrat,accuracy,98.0,0.61,0.014699999999999935
2299,wizardlm2,Democrat,accuracy,99.0,0.62,0.024699999999999944
2300,wizardlm2,Republican,accuracy,0.0,0.5900000000000001,-0.005299999999999971
2301,wizardlm2,Republican,accuracy,1.0,0.5700000000000001,-0.02529999999999999
2302,wizardlm2,Republican,accuracy,2.0,0.5599999999999999,-0.03530000000000011
2303,wizardlm2,Republican,accuracy,3.0,0.6,0.0046999999999999265
2304,wizardlm2,Republican,accuracy,4.0,0.5900000000000001,-0.005299999999999971
2305,wizardlm2,Republican,accuracy,5.0,0.5900000000000001,-0.005299999999999971
2306,wizardlm2,Republican,accuracy,6.0,0.58,-0.015300000000000091
2307,wizardlm2,Republican,accuracy,7.0,0.5900000000000001,-0.005299999999999971
2308,wizardlm2,Republican,accuracy,8.0,0.5599999999999999,-0.03530000000000011
2309,wizardlm2,Republican,accuracy,9.0,0.62,0.024699999999999944
2310,wizardlm2,Republican,accuracy,10.0,0.6,0.0046999999999999265
2311,wizardlm2,Republican,accuracy,11.0,0.61,0.014699999999999935
2312,wizardlm2,Republican,accuracy,12.0,0.6,0.0046999999999999265
2313,wizardlm2,Republican,accuracy,13.0,0.6100000000000001,0.014700000000000046
2314,wizardlm2,Republican,accuracy,14.0,0.6,0.0046999999999999265
2315,wizardlm2,Republican,accuracy,15.0,0.62,0.024699999999999944
2316,wizardlm2,Republican,accuracy,16.0,0.6100000000000001,0.014700000000000046
2317,wizardlm2,Republican,accuracy,17.0,0.6,0.0046999999999999265
2318,wizardlm2,Republican,accuracy,18.0,0.58,-0.015300000000000091
2319,wizardlm2,Republican,accuracy,19.0,0.61,0.014699999999999935
2320,wizardlm2,Republican,accuracy,20.0,0.6,0.0046999999999999265
